_quality_metrics,cuts_solution_pool,name,cuts_MIR,cuts_disjunctive,cuts_implied_bound,cuts_fractional,cuts_lift_and_project,cuts_GUB_cover,cuts_clique,cuts_flow_path,cuts_cover,_n_iterations,variables_user,variables,_n_nodes_processed,cuts_RLT,_dettime,_best_bound,cuts_zero_half,variables_integer,_miprelgap,cuts_benders,_solve_status,linear_relaxation,exception,cuts_user,cuts_flow_cover,cuts_local_implied_bound,variables_binary,_linear_nonzeros,cuts_table,_ncolumns,_solve_status_code,constraints,_time,_problem_type,variables_continuous,cuts_multi_commodity_flow,cuts_BQP,objective_value
{},0,dr_aov_m:10n-44m-SmallNet_100_50_16_1.0,0,0,0,0,0,0,0,0,0,79,1680,1680,0,0,129.40884017944336,26.0,0,32,0.0,0,integer optimal solution,26.0,,0,0,0,1648,55680,0,1680,101,16736,0.2342219352722168,MILP,0,0,0,26.0
{},0,dr_bf_m:22n-70m-British-telecom_100_50_12_0.2,2,0,0,12,1,0,45,0,59,459,986,986,0,0,40.71462535858154,21.0,25,4,0.0,0,integer optimal solution,6.333333333333334,,0,0,0,982,3370,0,986,101,549,0.06491708755493164,MILP,0,21,0,21.0
{},0,dr_ob_f:30n-112m-Spain_10_3_24_1.0,5,0,0,0,0,0,0,0,0,277,5952,5952,0,0,1419.139443397522,70.0,6,2712,0.0,0,integer optimal solution,70.0,,0,2,0,3240,320472,0,5952,101,65556,1.812187910079956,MILP,0,0,0,70.0
{},0,dr_ob_f:28n-68m-EON_30_9_16_0.5,37,0,18,33,0,1,17,9,12,560,705,705,0,0,217.30126953125,41.0,45,345,0.0,0,integer optimal solution,18.75,,0,43,0,360,8190,0,705,101,1860,0.21963000297546387,MILP,0,9,0,41.0
{},0,dr_ob_m:43n-176m-EuroLarge_100_50_16_1.0,0,0,0,0,0,0,0,0,0,253,5888,5888,0,0,1168.1723918914795,53.0,0,16,0.018518518518484225,0,integer optimal solution,53.0,,0,0,0,5872,222736,0,5888,101,45896,1.5570158958435059,MILP,0,0,0,54.0
{},0,dr_bf_f:19n-76m-EON19_100_30_26_0.5,42,0,12,29,9,0,4,2,23,807,1630,1630,0,0,496.67834854125977,46.0,89,780,0.0,0,integer optimal solution,22.916666666666664,,0,60,0,850,37370,0,1630,101,7855,0.8741650581359863,MILP,0,8,0,46.0
{},0,dr_ob_m:14n-42m-NSF_100_50_12_0.5,1,0,0,11,0,0,5,0,17,323,688,688,0,0,46.08630084991455,17.0,2,4,0.0,0,integer optimal solution,10.75,,0,0,0,684,4220,0,688,101,854,0.05587196350097656,MILP,0,16,0,17.0
{},0,dr_ob_f:28n-82m-EURO28_10_5_10_0.5,22,0,1,10,0,0,2,2,8,338,501,501,0,0,63.546627044677734,18.0,20,249,0.0,0,integer optimal solution,9.0,,0,29,0,252,3456,0,501,101,831,0.0771489143371582,MILP,0,17,0,18.0
{},0,dr_bf_m:30n-112m-Spain_30_9_24_0.2,20,0,0,10,0,0,62,0,178,4268,3036,3036,0,0,351.0597143173218,35.0,47,6,0.0,0,integer optimal solution,8.71626984126984,,0,2,0,3030,11778,0,3036,101,1737,0.48608899116516113,MILP,0,42,0,35.0
{},0,dr_ob_f:24n-86m-UBN24_30_3_70_0.5,796,0,3,67,45,6,0,7,94,109328,4704,4704,2926,0,34849.67198085785,138.99999999999906,301,2088,0.0,0,integer optimal solution,73.25,,0,402,0,2616,246216,0,4704,101,50436,73.98444986343384,MILP,0,0,0,139.0
{},0,dr_bf_m:14n-42m-NSF_30_9_20_1.0,0,0,0,0,0,0,0,0,0,91,2100,2100,0,0,473.11896228790283,37.0,0,40,0.0,0,integer optimal solution,37.0,,0,0,0,2060,83620,0,2100,101,17310,0.4801349639892578,MILP,0,0,0,37.0
{},0,dr_bf_f:15n-46m-NSF_100_50_12_0.5,7,0,3,27,0,1,0,0,10,142,490,490,0,0,43.1314058303833,18.0,22,240,0.0,0,integer optimal solution,8.833333333333332,,0,15,0,250,5560,0,490,101,1245,0.05943107604980469,MILP,0,16,0,18.0
{},0,dr_ob_f:11n-52m-Pan-European-COST239_30_15_18_1.0,0,0,0,0,0,0,0,0,0,59,2196,2196,0,0,234.85149955749512,25.0,0,954,0.0,0,integer optimal solution,25.0,,0,0,0,1242,83646,0,2196,101,17235,0.30945682525634766,MILP,0,0,0,25.0
{},0,dr_bf_f:14n-42m-NSF_30_9_20_0.2,11,0,2,17,0,0,0,0,19,166,264,264,0,0,28.58827018737793,22.0,5,132,0.0,0,integer optimal solution,7.322222222222223,,0,23,0,132,1782,0,264,101,429,0.04757499694824219,MILP,0,15,0,22.0
{},0,dr_aov_f:28n-68m-EON_10_1_48_1.0,0,0,4,1,0,0,0,0,0,1169,8880,8880,0,0,2918.3500537872314,199.0,65,3360,0.0,0,integer optimal solution,198.99999999999994,,0,0,0,5520,780288,0,8880,101,234816,3.5541329383850098,MILP,0,0,0,199.0
{},0,dr_ob_m:6n-9m-n6s9_10_1_60_0.2,16,0,0,33,0,0,105,0,187,1745,1483,1483,0,0,269.1131057739258,60.0,70,13,0.0,0,integer optimal solution,18.91666666666667,,0,2,0,1470,17696,0,1483,101,3506,0.33414602279663086,MILP,0,0,0,60.0
{},0,dr_aov_m:14n-46m-Generic-Deutsche-Telekom-DT_10_3_20_0.5,1,0,0,2,0,0,0,0,5,593,1360,1360,0,0,91.7464599609375,34.0,0,16,0.0,0,integer optimal solution,26.333333333333332,,0,0,0,1344,16040,0,1360,101,4528,0.21226000785827637,MILP,0,0,0,34.0
{},0,dr_aov_f:15n-46m-NSF_10_5_12_0.2,8,0,2,4,0,0,0,3,11,137,190,190,0,0,12.314016342163086,15.0,12,96,0.0,0,integer optimal solution,4.700000000000001,,0,24,0,94,836,0,190,101,264,0.028093814849853516,MILP,0,13,0,15.0
{},0,dr_aov_f:24n-86m-UBN24_100_10_70_0.2,344,0,4,38,32,0,0,8,190,43867,1830,1830,1536,0,4793.810514450073,104.0,73,880,0.0,0,integer optimal solution,29.641666666666666,,0,514,0,950,42180,0,1830,101,12730,6.755924940109253,MILP,0,0,0,104.0
{},0,dr_ob_m:10n-44m-SmallNet_30_3_86_1.0,0,0,0,0,0,0,0,0,0,481,14964,14964,0,0,13721.292261123657,132.0,3,86,0.0,0,integer optimal solution,132.0,,0,0,0,14878,1630818,0,14964,101,330111,22.119794130325317,MILP,0,0,0,132.0
{},0,dr_bf_f:21n-72m-Italian_10_1_68_0.5,260,0,4,72,14,1,0,4,32,6002,4250,4250,0,0,11352.154121398926,140.0,370,1850,0.0,0,integer optimal solution,73.16666666666667,,0,124,0,2400,223900,0,4250,101,45875,14.46169900894165,MILP,0,0,0,140.0
{},0,dr_ob_m:14n-46m-Generic-Deutsche-Telekom-DT_10_5_12_1.0,11,0,0,0,0,0,0,0,0,100,1248,1248,0,0,102.75600528717041,29.0,9,12,0.0,0,integer optimal solution,29.0,,0,2,0,1236,32724,0,1248,101,6882,0.1284182071685791,MILP,0,0,0,29.0
{},0,dr_aov_f:21n-70m-SpanishTelefonica_100_30_22_0.5,105,0,12,19,5,0,0,0,21,2226,1192,1192,0,0,509.00567531585693,46.0,134,576,0.0,0,integer optimal solution,20.0,,0,90,0,616,21872,0,1192,101,6624,0.7200009822845459,MILP,0,0,0,46.0
{},0,dr_bf_m:24n-86m-UBN24_100_10_70_0.2,82,0,0,27,0,0,253,0,552,9276,6990,6990,0,0,1563.0016479492188,104.0,214,20,0.0,0,integer optimal solution,29.64166666666667,,0,6,0,6970,57750,0,6990,101,10345,2.078843116760254,MILP,0,62,0,104.0
{},0,dr_aov_f:21n-72m-Italian_30_9_22_0.2,43,0,7,15,19,0,0,5,22,1316,444,444,0,0,129.82731533050537,32.0,37,222,0.0,0,integer optimal solution,11.6,,0,51,0,222,3036,0,444,101,933,0.2083590030670166,MILP,0,25,0,32.0
{},0,dr_aov_m:6n-9m-n6s9_30_9_20_1.0,0,0,0,0,0,0,0,0,0,83,1140,1140,0,0,122.44221687316895,27.0,0,40,0.0,0,integer optimal solution,27.0,,0,0,0,1100,35720,0,1140,101,10780,0.17303705215454102,MILP,0,0,0,27.0
{},0,dr_ob_m:14n-46m-Generic-Deutsche-Telekom-DT_100_30_20_1.0,7,0,0,0,0,0,0,0,0,140,2240,2240,0,0,280.09013080596924,42.0,9,20,0.0,0,integer optimal solution,42.0,,0,8,0,2220,91500,0,2240,101,18910,0.372816801071167,MILP,0,0,0,42.0
{},0,dr_bf_m:10n-44m-SmallNet_100_50_16_1.0,4,0,0,0,0,0,0,0,0,87,1680,1680,0,0,183.8966293334961,26.0,6,32,0.0,0,integer optimal solution,26.0,,0,4,0,1648,55920,0,1680,101,11576,0.1934959888458252,MILP,0,0,0,26.0
{},0,dr_aov_m:14n-42m-NSF_100_30_20_1.0,0,0,0,0,0,0,0,0,0,117,2100,2100,0,0,237.24814224243164,41.0,0,40,0.0,0,integer optimal solution,41.0,,0,0,0,2060,83240,0,2100,101,25100,0.3389601707458496,MILP,0,0,0,41.0
{},0,dr_ob_f:16n-46m-EURO_30_9_18_1.0,0,0,0,0,0,0,0,0,0,157,1980,1980,0,0,454.9910669326782,54.0,0,846,0.0,0,integer optimal solution,54.0,,0,0,0,1134,74034,0,1980,101,15381,0.5458040237426758,MILP,0,0,0,54.0
{},0,dr_aov_m:43n-176m-EuroLarge_10_1_80_0.5,75,0,15,66,0,0,191,0,997,17441,19820,19820,0,0,10795.718152046204,194.0,623,56,0.0,0,integer optimal solution,122.75000000000003,,0,3,0,19764,712560,0,19820,101,208008,21.90426802635193,MILP,0,0,0,194.0
{},0,dr_ob_f:21n-70m-SpanishTelefonica_30_9_22_0.5,40,0,2,13,0,0,0,3,20,935,1184,1184,0,0,371.6867723464966,42.0,65,568,0.0,0,integer optimal solution,22.416666666666664,,0,46,0,616,21912,0,1184,101,4692,0.5894720554351807,MILP,0,0,0,42.0
{},0,dr_aov_f:14n-42m-NSF_100_30_20_0.5,18,0,3,11,1,0,0,2,19,535,644,644,0,0,105.35542488098145,30.0,35,308,0.0,0,integer optimal solution,15.0,,0,36,0,336,10024,0,644,101,3052,0.1335468292236328,MILP,0,0,0,30.0
{},0,dr_ob_f:10n-44m-SmallNet_10_3_28_0.5,12,0,0,30,2,0,0,0,26,436,980,980,0,0,151.36280632019043,32.0,41,450,0.0,0,integer optimal solution,17.583333333333336,,0,37,0,530,21670,0,980,101,4565,0.42346620559692383,MILP,0,0,0,32.0
{},0,dr_aov_m:28n-82m-EURO28_10_5_10_0.2,2,0,1,18,0,0,26,0,43,300,990,990,0,0,32.27235984802246,16.0,24,4,0.0,0,integer optimal solution,5.333333333333333,,0,0,0,986,3452,0,990,101,694,0.05463409423828125,MILP,0,19,0,16.0
{},0,dr_ob_f:21n-78m-UKNet_30_3_74_0.2,232,0,6,55,14,3,0,11,139,100533,2016,2016,2912,0,6548.7387228012085,95.00000000000001,55,948,0.0,0,integer optimal solution,28.255952380952383,,0,405,0,1068,55380,0,2016,101,11574,10.696510076522827,MILP,0,0,0,95.0
{},0,dr_bf_m:11n-52m-Pan-European-COST239_100_30_30_1.0,3,0,0,1,1,0,0,0,0,168,4050,4050,0,0,1197.7478532791138,52.0,10,60,0.0,0,integer optimal solution,52.0,,0,1,0,3990,233430,0,4050,101,47625,1.4671030044555664,MILP,0,0,0,52.0
{},0,dr_ob_m:15n-46m-NSF_10_3_20_0.2,4,0,0,15,1,0,42,0,63,1140,1120,1120,0,0,96.93553256988525,25.0,36,4,0.0,0,integer optimal solution,9.027777777777779,,0,3,0,1116,5724,0,1120,101,1050,0.12577605247497559,MILP,0,46,0,25.0
{},0,dr_aov_f:15n-46m-NSF_100_10_60_0.5,159,0,27,74,20,5,4,4,50,30803,2530,2530,1117,0,3967.658271789551,98.0,163,1056,0.0,0,integer optimal solution,49.33333333333333,,0,161,0,1474,110396,0,2530,101,33264,7.220237970352173,MILP,0,0,0,98.0
{},0,dr_aov_m:16n-46m-EURO_10_3_18_1.0,0,0,0,0,0,0,0,0,0,87,1998,1998,0,0,191.17370700836182,32.0,0,36,0.0,0,integer optimal solution,32.0,,0,0,0,1962,73764,0,1998,101,22266,0.2575039863586426,MILP,0,0,0,32.0
{},0,dr_aov_f:43n-176m-EuroLarge_10_5_16_0.2,168,0,1,20,25,2,0,0,31,200748,1428,1428,4418,0,3721.254563331604,31.0,25,712,0.0,0,integer optimal solution,12.291666666666666,,0,137,0,716,13392,0,1428,101,4052,5.025252103805542,MILP,0,10,0,31.0
{},0,dr_ob_f:28n-82m-EURO28_100_30_18_1.0,0,0,0,0,0,0,0,0,0,171,3276,3276,0,0,648.6763610839844,57.0,0,1494,0.0,0,integer optimal solution,57.0,,0,0,0,1782,131706,0,3276,101,27261,0.7077159881591797,MILP,0,0,0,57.0
{},0,dr_bf_f:20n-62m-ARPANet_30_9_20_1.0,0,0,0,0,0,0,0,0,0,151,2900,2900,0,0,360.77363872528076,57.0,0,1280,0.0,0,integer optimal solution,57.0,,0,0,0,1620,123220,0,2900,101,25430,0.5483191013336182,MILP,0,0,0,57.0
{},0,dr_bf_m:28n-68m-EON_100_50_8_1.0,0,0,0,0,0,0,0,0,0,101,1160,1160,0,0,103.87572574615479,34.0,1,16,0.0,0,integer optimal solution,34.0,,0,3,0,1144,21304,0,1160,101,4620,0.11461997032165527,MILP,0,0,0,34.0
{},0,dr_ob_f:6n-9m-n6s9_10_3_20_0.5,16,0,7,24,1,0,0,1,18,142,301,301,0,0,52.36352252960205,20.0,19,133,0.0,0,integer optimal solution,10.083333333333332,,0,21,0,168,4340,0,301,101,959,0.0669708251953125,MILP,0,14,0,20.0
{},0,dr_aov_m:28n-82m-EURO28_30_9_18_1.0,0,0,3,0,0,0,0,0,0,214,3294,3294,0,0,311.34209537506104,58.0,3,36,0.0,0,integer optimal solution,58.0,,0,0,0,3258,131436,0,3294,101,39654,0.41072702407836914,MILP,0,0,0,58.0
{},0,dr_bf_m:21n-72m-Italian_30_9_22_0.2,20,0,0,20,0,0,70,0,66,1622,1812,1812,0,0,112.62635135650635,32.0,36,6,0.0,0,integer optimal solution,11.600000000000001,,0,1,0,1806,7146,0,1812,101,1119,0.13675904273986816,MILP,0,40,0,32.0
{},0,dr_ob_f:15n-46m-NSF_10_5_12_0.2,12,0,1,9,0,0,1,1,13,92,188,188,0,0,11.536865234375,15.0,5,94,0.0,0,integer optimal solution,4.7,,0,18,0,94,834,0,188,101,219,0.04531097412109375,MILP,0,11,0,15.0
{},0,dr_bf_f:14n-42m-NSF_100_10_60_0.5,124,0,10,69,18,0,2,7,56,8883,2226,2226,237,0,4246.385579109192,91.0,150,924,0.0,0,integer optimal solution,43.33333333333333,,0,162,0,1302,92232,0,2226,101,19068,10.000648975372314,MILP,0,0,0,91.0
{},0,dr_aov_m:14n-42m-NSF_10_3_20_1.0,0,0,2,0,0,0,0,0,0,234,2100,2100,0,0,296.5971632003784,43.0,0,40,0.0,0,integer optimal solution,43.0,,0,0,0,2060,83240,0,2100,101,25100,0.3115720748901367,MILP,0,0,0,43.0
{},0,dr_ob_m:20n-62m-ARPANet_30_3_62_0.2,93,0,0,43,0,0,144,0,378,6070,4647,4647,0,0,1399.8718194961548,92.0,172,11,0.0,0,integer optimal solution,30.976984126984124,,0,3,0,4636,46446,0,4647,101,8819,2.1515631675720215,MILP,0,79,0,92.0
{},0,dr_bf_f:14n-46m-Generic-Deutsche-Telekom-DT_30_9_20_0.5,17,0,2,19,1,0,1,0,18,575,594,594,0,0,208.31507110595703,28.0,29,288,0.0,0,integer optimal solution,13.75,,0,44,0,306,8058,0,594,101,1767,0.26114511489868164,MILP,0,25,0,28.0
{},0,dr_aov_f:28n-68m-EON_30_3_48_0.2,169,0,19,11,10,0,23,9,41,5956,1160,1160,47,0,909.9416408538818,86.0,108,560,0.0,0,integer optimal solution,30.353571428571428,,0,123,0,600,21248,0,1160,101,6496,1.0634009838104248,MILP,0,0,0,86.0
{},0,dr_aov_m:10n-44m-SmallNet_100_30_28_0.2,16,0,4,6,1,0,48,0,123,4685,1482,1482,0,0,337.60919094085693,30.0,35,10,0.0,0,integer optimal solution,7.891666666666666,,0,1,0,1472,8336,0,1482,101,1830,0.39144110679626465,MILP,0,25,0,30.0
{},0,dr_bf_m:10n-44m-SmallNet_100_10_86_0.5,72,0,0,48,0,0,57,0,479,5650,5828,5828,0,0,5072.898587226868,103.0,187,56,0.0,0,integer optimal solution,54.24999999999999,,0,9,0,5772,179772,0,5828,101,35790,5.160646915435791,MILP,0,0,0,103.0
{},0,dr_ob_m:22n-70m-British-telecom_10_3_20_0.2,12,0,1,13,1,0,47,0,60,1698,1696,1696,0,0,160.74794101715088,30.0,30,4,0.0,0,integer optimal solution,13.15,,0,1,0,1692,8700,0,1696,101,1574,0.23250794410705566,MILP,0,10,0,30.0
{},0,dr_aov_f:28n-82m-EURO28_10_5_10_1.0,0,0,3,0,0,0,2,0,0,163,1750,1750,0,0,104.35299873352051,33.0,3,840,0.0,0,integer optimal solution,33.0,,0,0,0,910,40220,0,1750,101,12190,0.1532580852508545,MILP,0,0,0,33.0
{},0,dr_bf_f:11n-52m-Pan-European-COST239_100_30_30_0.2,26,0,0,19,2,0,0,0,30,458,550,550,0,0,97.12453174591064,32.0,25,270,0.0,0,integer optimal solution,7.558333333333333,,0,85,0,280,6280,0,550,101,1375,0.12175178527832031,MILP,0,20,0,32.0
{},0,dr_ob_f:14n-42m-NSF_30_15_12_0.2,9,0,3,20,1,0,0,0,12,141,261,261,0,0,15.823358535766602,16.0,11,129,0.0,0,integer optimal solution,6.1190476190476195,,0,21,0,132,1776,0,261,101,429,0.03409695625305176,MILP,0,10,0,16.0
{},0,dr_bf_m:14n-46m-Generic-Deutsche-Telekom-DT_100_50_12_0.5,8,0,0,17,0,0,7,0,20,331,756,756,0,0,32.935824394226074,18.0,12,8,0.0,0,integer optimal solution,12.25,,0,0,0,748,4628,0,756,101,918,0.05424809455871582,MILP,0,12,0,18.0
{},0,dr_bf_f:21n-78m-UKNet_10_3_24_1.0,0,0,0,0,0,0,0,0,0,189,4344,4344,0,0,1578.7599258422852,67.0,0,1920,0.0,0,integer optimal solution,67.0,,0,0,0,2424,223416,0,4344,101,45756,1.8107171058654785,MILP,0,0,0,67.0
{},0,dr_bf_f:20n-78m-EON20_30_3_78_1.0,2,0,0,0,0,0,0,0,0,626,18330,18330,0,0,23563.589915275574,188.0,3,6240,0.0,0,integer optimal solution,188.0,,0,0,0,12090,2372994,0,18330,101,479271,22.350981950759888,MILP,0,0,0,188.0
{},0,dr_aov_m:10n-44m-SmallNet_30_9_28_0.2,24,0,8,9,1,0,37,0,156,4227,1482,1482,0,0,269.64937686920166,29.0,74,10,0.0,0,integer optimal solution,6.992857142857143,,0,0,0,1472,8336,0,1482,101,1830,0.3560800552368164,MILP,0,36,0,29.0
{},0,dr_ob_f:24n-86m-UBN24_10_5_14_1.0,24,0,0,2,0,0,0,0,0,5787,2604,2604,1252,0,2073.5313386917114,52.0,22,1218,0.0,0,integer optimal solution,50.0,,0,1,0,1386,83286,0,2604,101,17311,5.0421669483184814,MILP,0,0,0,52.0
{},0,dr_bf_m:24n-86m-UBN24_30_15_14_0.5,8,0,0,42,0,0,27,0,70,1137,1664,1664,0,0,143.3348207473755,28.0,42,10,0.0,0,integer optimal solution,17.333333333333332,,0,3,0,1654,12682,0,1664,101,2506,0.267672061920166,MILP,0,23,0,28.0
{},0,dr_bf_f:21n-78m-UKNet_100_10_74_0.2,295,0,9,29,20,4,0,9,122,62596,2028,2028,1498,0,6257.296728134155,99.0,98,960,0.0,0,integer optimal solution,30.402380952380952,,0,387,0,1068,55404,0,2028,101,11574,9.692368030548096,MILP,0,0,0,99.0
{},0,dr_aov_m:16n-46m-EURO_30_15_10_1.0,0,0,4,0,0,0,0,0,0,78,1030,1030,0,0,42.23568058013916,26.0,0,20,0.0,0,integer optimal solution,26.0,,0,0,0,1010,22580,0,1030,101,6850,0.04724907875061035,MILP,0,0,0,26.0
{},0,dr_ob_f:6n-9m-n6s9_10_5_12_0.2,2,0,2,5,0,0,0,0,10,35,117,117,0,0,3.6994400024414062,12.0,2,57,0.0,0,integer optimal solution,4.699999999999999,,0,8,0,60,768,0,117,101,189,0.02349710464477539,MILP,0,13,0,12.0
{},0,dr_ob_m:15n-46m-NSF_30_3_60_1.0,0,0,0,1,0,0,0,0,0,473,9120,9120,0,0,7641.60730266571,131.0,0,60,0.0,0,integer optimal solution,131.0,,0,0,0,9060,828900,0,9120,101,168390,7.782526016235352,MILP,0,0,0,131.0
{},0,dr_aov_m:30n-112m-Spain_10_3_24_0.5,17,0,5,32,0,0,33,0,221,2819,3786,3786,0,0,409.37803077697754,58.0,130,18,0.0,0,integer optimal solution,38.833333333333336,,0,0,0,3768,49428,0,3786,101,13842,0.6165499687194824,MILP,0,0,0,58.0
{},0,dr_bf_f:21n-70m-SpanishTelefonica_10_5_12_0.2,28,0,1,13,0,0,0,1,12,647,432,432,0,0,100.41192245483398,18.0,44,216,0.0,0,integer optimal solution,7.616666666666667,,0,41,0,216,2958,0,432,101,702,0.1287860870361328,MILP,0,16,0,18.0
{},0,dr_bf_f:30n-112m-Spain_30_15_14_0.2,23,0,0,5,5,0,0,3,13,1628,454,454,0,0,142.50430965423584,19.0,24,228,0.0,0,integer optimal solution,5.1,,0,51,0,226,2026,0,454,101,513,0.1946730613708496,MILP,0,10,0,19.0
{},0,dr_bf_f:15n-46m-NSF_100_30_20_0.5,35,0,5,22,0,1,0,0,17,635,700,700,0,0,205.85175895690918,33.0,59,336,0.0,0,integer optimal solution,15.75,,0,49,0,364,11018,0,700,101,2394,0.23685002326965332,MILP,0,27,0,33.0
{},0,dr_ob_m:28n-68m-EON_100_50_8_0.2,16,0,0,4,2,0,78,0,42,273,613,613,0,0,20.18593692779541,14.0,13,1,0.0,0,integer optimal solution,4.375,,0,0,0,612,1702,0,613,101,294,0.0421750545501709,MILP,0,17,0,14.0
{},0,dr_bf_f:21n-72m-Italian_100_50_12_0.5,6,0,2,18,0,0,0,0,11,202,750,750,0,0,88.07834529876709,24.0,29,370,0.0,0,integer optimal solution,15.25,,0,22,0,380,8680,0,750,101,1925,0.14392590522766113,MILP,0,11,0,24.0
{},0,dr_bf_m:30n-112m-Spain_100_30_24_0.2,27,0,0,16,0,0,57,0,167,4154,3278,3278,0,0,449.11588954925537,41.0,49,10,0.0,0,integer optimal solution,17.531746031746028,,0,2,0,3268,19864,0,3278,101,3540,0.7839298248291016,MILP,0,34,0,41.0
{},0,dr_ob_f:21n-78m-UKNet_10_3_24_0.2,38,0,1,3,3,0,0,3,21,2131,477,477,0,0,267.0731887817383,30.0,21,237,0.0,0,integer optimal solution,6.9714285714285715,,0,58,0,240,3288,0,477,101,774,0.4164111614227295,MILP,0,12,0,30.0
{},0,dr_aov_f:22n-70m-British-telecom_10_1_62_0.2,168,0,1,20,17,0,1,4,93,100617,1510,1510,2963,0,3442.4609937667847,90.0,73,720,0.0,0,integer optimal solution,28.81111111111111,,0,218,0,790,34340,0,1510,101,10390,5.152618885040283,MILP,0,0,0,90.0
{},0,dr_aov_m:28n-68m-EON_100_10_48_1.0,2,0,3,2,0,0,0,0,0,899,8880,8880,0,0,2790.9127912521362,172.0,0,96,0.0,0,integer optimal solution,172.00000000000003,,0,0,0,8784,780288,0,8880,101,234816,3.4264111518859863,MILP,0,0,0,172.0
{},0,dr_aov_m:19n-76m-EON19_30_15_16_0.2,7,0,1,14,0,0,52,0,77,561,1456,1456,0,0,64.17839336395264,21.0,22,6,0.0,0,integer optimal solution,6.25,,0,0,0,1450,6168,0,1456,101,1222,0.09332895278930664,MILP,0,25,0,21.0
{},0,dr_ob_f:22n-70m-British-telecom_100_10_62_0.2,235,0,1,25,19,1,0,13,131,49776,1341,1341,1514,0,4727.380868911743,86.0,58,639,0.0,0,integer optimal solution,23.146428571428572,,0,373,0,702,27810,0,1341,101,5922,7.161091089248657,MILP,0,0,0,86.0
{},0,dr_bf_m:14n-46m-Generic-Deutsche-Telekom-DT_100_30_20_1.0,11,0,0,0,0,0,0,0,0,140,2260,2260,0,0,307.6541509628296,42.0,9,40,0.0,0,integer optimal solution,42.0,,0,4,0,2220,91540,0,2260,101,18910,0.39817285537719727,MILP,0,0,0,42.0
{},0,dr_ob_m:15n-46m-NSF_30_15_12_0.5,4,0,0,12,0,0,6,0,17,376,807,807,0,0,52.227065086364746,18.0,10,5,0.0,0,integer optimal solution,12.33333333333333,,0,2,0,802,6516,0,807,101,1350,0.0738520622253418,MILP,0,10,0,18.0
{},0,dr_ob_f:20n-78m-EON20_30_3_78_1.0,1,0,0,0,0,0,0,0,0,628,18252,18252,0,0,20108.395290374756,188.0,3,6162,0.0,0,integer optimal solution,188.0,,0,0,0,12090,2372838,0,18252,101,479271,26.236434936523438,MILP,0,0,0,188.0
{},0,dr_bf_f:43n-176m-EuroLarge_30_9_26_0.5,136,0,0,7,8,0,0,0,34,115288,2888,2888,2937,0,9050.395848274231,59.0,58,1424,0.0,0,integer optimal solution,27.75,,0,88,0,1464,55000,0,2888,101,11652,16.76846194267273,MILP,0,0,0,59.0
{},0,dr_bf_f:15n-46m-NSF_10_5_12_0.5,19,0,2,32,0,1,0,0,12,256,594,594,0,0,134.33043384552002,25.0,52,288,0.0,0,integer optimal solution,16.0,,0,36,0,306,8058,0,594,101,1773,0.22847390174865723,MILP,0,28,0,25.0
{},0,dr_ob_f:28n-82m-EURO28_100_30_18_0.2,87,0,9,13,11,0,6,4,15,9301,672,672,389,0,561.8054075241089,39.0,76,332,0.0,0,integer optimal solution,15.633333333333333,,0,71,0,340,6252,0,672,101,1438,1.0249419212341309,MILP,0,13,0,39.0
{},0,dr_ob_m:11n-52m-Pan-European-COST239_10_1_94_0.5,95,0,0,43,0,0,69,0,655,8603,7461,7461,0,0,9976.999851226807,114.0,200,31,0.0,0,integer optimal solution,60.66666666666666,,0,4,0,7430,259068,0,7461,101,51533,8.233851909637451,MILP,0,0,0,114.0
{},0,dr_bf_f:11n-52m-Pan-European-COST239_10_3_30_0.5,16,0,0,31,1,0,0,0,29,256,1150,1150,0,0,170.30606651306152,33.0,33,540,0.0,0,integer optimal solution,15.333333333333332,,0,42,0,610,25610,0,1150,101,5375,0.2675938606262207,MILP,0,0,0,33.0
{},0,dr_bf_m:43n-176m-EuroLarge_30_3_80_0.5,218,0,0,55,0,0,194,0,1360,18134,19588,19588,0,0,29851.534816741943,203.0,376,54,0.0,0,integer optimal solution,111.16666666666669,,0,2,0,19534,665562,0,19588,101,132149,42.37551808357239,MILP,0,0,0,203.0
{},0,dr_bf_m:16n-46m-EURO_100_30_18_1.0,13,0,0,2,0,0,0,0,0,140,1998,1998,0,0,252.58313274383545,46.0,9,36,0.0,0,integer optimal solution,46.0,,0,4,0,1962,74070,0,1998,101,15381,0.29279303550720215,MILP,0,0,0,46.0
{},0,dr_bf_f:20n-62m-ARPANet_10_5_12_0.5,22,0,1,21,1,0,0,0,10,211,650,650,0,0,65.37131690979004,27.0,45,320,0.0,0,integer optimal solution,17.0,,0,28,0,330,7480,0,650,101,1670,0.09342598915100098,MILP,0,10,0,27.0
{},0,dr_aov_m:20n-78m-EON20_100_10_78_0.2,80,0,8,49,9,0,235,0,621,13106,7176,7176,0,0,1519.4869403839111,99.0,310,24,0.0,0,integer optimal solution,27.925,,0,10,0,7152,70716,0,7176,101,17964,2.146245002746582,MILP,0,0,0,99.0
{},0,dr_aov_f:28n-82m-EURO28_10_1_58_0.2,233,0,13,27,34,0,15,10,108,50530,1566,1566,1541,0,2462.45085811615,93.0,64,756,0.0,0,integer optimal solution,32.08333333333333,,0,260,0,810,32508,0,1566,101,9864,3.10445499420166,MILP,0,0,0,93.0
